date,state,market,commodity,min_price,max_price,modal_price,unit
2026-04-02,Maharashtra,Pune,Rice,2373,2581,2487,Rs./quintal
2026-04-05,Maharashtra,Pune,Rice,2399,2663,2521,Rs./quintal
2026-04-08,Maharashtra,Pune,Rice,2350,2683,2495,Rs./quintal
2026-04-11,Maharashtra,Pune,Rice,2336,2611,2519,Rs./quintal
2026-04-14,Maharashtra,Pune,Rice,2475,2717,2573,Rs./quintal
2026-04-17,Maharashtra,Pune,Rice,2302,2580,2496,Rs./quintal
2026-04-20,Maharashtra,Pune,Rice,2280,2590,2464,Rs./quintal
2026-04-23,Maharashtra,Pune,Rice,2355,2615,2471,Rs./quintal
2026-04-26,Maharashtra,Pune,Rice,2323,2576,2491,Rs./quintal
2026-04-29,Maharashtra,Pune,Rice,2335,2681,2522,Rs./quintal
2026-05-02,Maharashtra,Pune,Rice,2328,2630,2506,Rs./quintal
2026-05-05,Maharashtra,Pune,Rice,2404,2606,2494,Rs./quintal
2026-05-08,Maharashtra,Pune,Rice,2412,2720,2558,Rs./quintal
2026-05-11,Maharashtra,Pune,Rice,2392,2764,2563,Rs./quintal
2026-05-14,Maharashtra,Pune,Rice,2411,2696,2594,Rs./quintal
2026-05-17,Maharashtra,Pune,Rice,2451,2769,2579,Rs./quintal
2026-05-20,Maharashtra,Pune,Rice,2364,2573,2497,Rs./quintal
2026-05-23,Maharashtra,Pune,Rice,2320,2633,2498,Rs./quintal
2026-05-26,Maharashtra,Pune,Rice,2477,2772,2571,Rs./quintal
2026-05-29,Maharashtra,Pune,Rice,2418,2716,2560,Rs./quintal
2026-06-01,Maharashtra,Pune,Rice,2470,2801,2633,Rs./quintal
2026-06-04,Maharashtra,Pune,Rice,2441,2714,2597,Rs./quintal
2026-06-07,Maharashtra,Pune,Rice,2324,2614,2524,Rs./quintal
2026-06-10,Maharashtra,Pune,Rice,2431,2693,2510,Rs./quintal
2026-06-13,Maharashtra,Pune,Rice,2414,2693,2535,Rs./quintal
2026-06-16,Maharashtra,Pune,Rice,2439,2742,2564,Rs./quintal
2026-06-19,Maharashtra,Pune,Rice,2368,2668,2533,Rs./quintal
2026-06-22,Maharashtra,Pune,Rice,2366,2667,2569,Rs./quintal
2026-06-25,Maharashtra,Pune,Rice,2415,2726,2528,Rs./quintal
2026-06-28,Maharashtra,Pune,Rice,2474,2721,2569,Rs./quintal
2026-07-01,Maharashtra,Pune,Rice,2427,2742,2559,Rs./quintal
2026-07-04,Maharashtra,Pune,Rice,2338,2696,2540,Rs./quintal
2026-07-07,Maharashtra,Pune,Rice,2545,2816,2626,Rs./quintal
2026-07-10,Maharashtra,Pune,Rice,2497,2781,2629,Rs./quintal
2026-07-13,Maharashtra,Pune,Rice,2428,2711,2571,Rs./quintal
2026-07-16,Maharashtra,Pune,Rice,2481,2777,2610,Rs./quintal
2026-07-19,Maharashtra,Pune,Rice,2492,2812,2639,Rs./quintal
2026-07-22,Maharashtra,Pune,Rice,2449,2721,2602,Rs./quintal
2026-07-25,Maharashtra,Pune,Rice,2452,2671,2542,Rs./quintal
2026-07-28,Maharashtra,Pune,Rice,2452,2795,2595,Rs./quintal
2026-07-31,Maharashtra,Pune,Rice,2462,2658,2578,Rs./quintal
2026-02-01,Maharashtra,Pune,Soybean,3823,4249,4079,Rs./quintal
2026-02-04,Maharashtra,Pune,Soybean,3950,4283,4091,Rs./quintal
2026-02-07,Maharashtra,Pune,Soybean,4091,4519,4252,Rs./quintal
2026-02-10,Maharashtra,Pune,Soybean,3789,4320,4054,Rs./quintal
2026-02-13,Maharashtra,Pune,Soybean,4233,4682,4402,Rs./quintal
2026-02-16,Maharashtra,Pune,Soybean,4135,4610,4308,Rs./quintal
2026-02-19,Maharashtra,Pune,Soybean,4141,4546,4354,Rs./quintal
2026-02-22,Maharashtra,Pune,Soybean,4113,4471,4314,Rs./quintal
2026-02-25,Maharashtra,Pune,Soybean,3879,4225,4082,Rs./quintal
2026-02-28,Maharashtra,Pune,Soybean,4047,4362,4173,Rs./quintal
2026-03-03,Maharashtra,Pune,Soybean,3694,4129,4005,Rs./quintal
2026-03-06,Maharashtra,Pune,Soybean,4016,4444,4282,Rs./quintal
2026-03-09,Maharashtra,Pune,Soybean,4110,4395,4260,Rs./quintal
2026-03-12,Maharashtra,Pune,Soybean,3714,4185,3945,Rs./quintal
2026-03-15,Maharashtra,Pune,Soybean,3695,4138,3968,Rs./quintal
2026-03-18,Maharashtra,Pune,Soybean,3806,4190,4059,Rs./quintal
2026-03-21,Maharashtra,Pune,Soybean,3995,4441,4280,Rs./quintal
2026-03-24,Maharashtra,Pune,Soybean,3975,4470,4203,Rs./quintal
2026-03-27,Maharashtra,Pune,Soybean,4068,4428,4210,Rs./quintal
2026-03-30,Maharashtra,Pune,Soybean,3951,4253,4107,Rs./quintal
2026-04-02,Maharashtra,Pune,Soybean,3691,4151,3883,Rs./quintal
2026-04-05,Maharashtra,Pune,Soybean,4059,4359,4223,Rs./quintal
2026-04-08,Maharashtra,Pune,Soybean,3695,4169,3883,Rs./quintal
2026-04-11,Maharashtra,Pune,Soybean,3904,4396,4208,Rs./quintal
2026-04-14,Maharashtra,Pune,Soybean,3799,4287,4019,Rs./quintal
2026-04-17,Maharashtra,Pune,Soybean,3695,4061,3880,Rs./quintal
2026-04-20,Maharashtra,Pune,Soybean,3750,4098,3896,Rs./quintal
2026-04-23,Maharashtra,Pune,Soybean,3841,4177,4008,Rs./quintal
2026-04-26,Maharashtra,Pune,Soybean,3905,4397,4167,Rs./quintal
2026-04-29,Maharashtra,Pune,Soybean,3637,4138,3875,Rs./quintal
2026-05-02,Maharashtra,Pune,Soybean,3723,4053,3906,Rs./quintal
2026-05-05,Maharashtra,Pune,Soybean,3823,4230,4062,Rs./quintal
2026-05-08,Maharashtra,Pune,Soybean,3839,4287,4081,Rs./quintal
2026-05-11,Maharashtra,Pune,Soybean,3798,4220,3945,Rs./quintal
2026-05-14,Maharashtra,Pune,Soybean,3600,4053,3907,Rs./quintal
2026-05-17,Maharashtra,Pune,Soybean,3617,4058,3767,Rs./quintal
2026-05-20,Maharashtra,Pune,Soybean,3553,4097,3797,Rs./quintal
2026-05-23,Maharashtra,Pune,Soybean,3534,4088,3828,Rs./quintal
2026-05-26,Maharashtra,Pune,Soybean,3832,4327,4025,Rs./quintal
2026-05-29,Maharashtra,Pune,Soybean,3603,4035,3786,Rs./quintal
2026-06-01,Maharashtra,Pune,Soybean,3731,4121,3944,Rs./quintal
2026-06-04,Maharashtra,Pune,Soybean,3667,4066,3844,Rs./quintal
2026-06-07,Maharashtra,Pune,Soybean,3643,4093,3806,Rs./quintal
2026-06-10,Maharashtra,Pune,Soybean,3447,3899,3691,Rs./quintal
2026-06-13,Maharashtra,Pune,Soybean,3863,4257,4045,Rs./quintal
2026-06-16,Maharashtra,Pune,Soybean,3569,4030,3768,Rs./quintal
2026-06-19,Maharashtra,Pune,Soybean,3763,4234,3941,Rs./quintal
2026-06-22,Maharashtra,Pune,Soybean,3752,4150,3991,Rs./quintal
2026-06-25,Maharashtra,Pune,Soybean,3508,3983,3805,Rs./quintal
2026-06-28,Maharashtra,Pune,Soybean,3798,4113,3969,Rs./quintal
2026-07-01,Maharashtra,Pune,Soybean,3729,4130,3992,Rs./quintal
2026-07-04,Maharashtra,Pune,Soybean,3618,4083,3824,Rs./quintal
2026-07-07,Maharashtra,Pune,Soybean,3386,3932,3675,Rs./quintal
2026-07-10,Maharashtra,Pune,Soybean,3579,4104,3840,Rs./quintal
2026-07-13,Maharashtra,Pune,Soybean,3772,4029,3891,Rs./quintal
2026-07-16,Maharashtra,Pune,Soybean,3414,3860,3637,Rs./quintal
2026-07-19,Maharashtra,Pune,Soybean,3458,3983,3749,Rs./quintal
2026-07-22,Maharashtra,Pune,Soybean,3424,3907,3662,Rs./quintal
2026-07-25,Maharashtra,Pune,Soybean,3670,4053,3787,Rs./quintal
2026-07-28,Maharashtra,Pune,Soybean,3785,4289,3991,Rs./quintal
2026-07-31,Maharashtra,Pune,Soybean,3647,4083,3853,Rs./quintal
2026-02-01,Maharashtra,Pune,Onion,1237,1375,1290,Rs./quintal
2026-02-04,Maharashtra,Pune,Onion,1386,1531,1450,Rs./quintal
2026-02-07,Maharashtra,Pune,Onion,1194,1350,1275,Rs./quintal
2026-02-10,Maharashtra,Pune,Onion,1419,1566,1513,Rs./quintal
2026-02-13,Maharashtra,Pune,Onion,1410,1517,1467,Rs./quintal
2026-02-16,Maharashtra,Pune,Onion,1155,1262,1198,Rs./quintal
2026-02-19,Maharashtra,Pune,Onion,1273,1433,1357,Rs./quintal
2026-02-22,Maharashtra,Pune,Onion,1339,1486,1416,Rs./quintal
2026-02-25,Maharashtra,Pune,Onion,1210,1347,1281,Rs./quintal
2026-02-28,Maharashtra,Pune,Onion,1309,1428,1354,Rs./quintal
2026-03-03,Maharashtra,Pune,Onion,1604,1731,1669,Rs./quintal
2026-03-06,Maharashtra,Pune,Onion,1240,1345,1298,Rs./quintal
2026-03-09,Maharashtra,Pune,Onion,1494,1607,1551,Rs./quintal
2026-03-12,Maharashtra,Pune,Onion,1261,1426,1336,Rs./quintal
2026-03-15,Maharashtra,Pune,Onion,1555,1786,1657,Rs./quintal
2026-03-18,Maharashtra,Pune,Onion,1416,1560,1506,Rs./quintal
2026-03-21,Maharashtra,Pune,Onion,1377,1549,1493,Rs./quintal
2026-03-24,Maharashtra,Pune,Onion,1362,1468,1405,Rs./quintal
2026-03-27,Maharashtra,Pune,Onion,1397,1510,1456,Rs./quintal
2026-03-30,Maharashtra,Pune,Onion,1385,1613,1501,Rs./quintal
2026-04-02,Maharashtra,Pune,Onion,1610,1853,1730,Rs./quintal
2026-04-05,Maharashtra,Pune,Onion,1430,1617,1544,Rs./quintal
2026-04-08,Maharashtra,Pune,Onion,1620,1823,1722,Rs./quintal
2026-04-11,Maharashtra,Pune,Onion,1525,1689,1580,Rs./quintal
2026-04-14,Maharashtra,Pune,Onion,1470,1631,1538,Rs./quintal
2026-04-17,Maharashtra,Pune,Onion,1579,1760,1671,Rs./quintal
2026-04-20,Maharashtra,Pune,Onion,1438,1638,1526,Rs./quintal
2026-04-23,Maharashtra,Pune,Onion,1409,1561,1468,Rs./quintal
2026-04-26,Maharashtra,Pune,Onion,1404,1582,1507,Rs./quintal
2026-04-29,Maharashtra,Pune,Onion,1519,1686,1569,Rs./quintal
2026-05-02,Maharashtra,Pune,Onion,1675,1888,1759,Rs./quintal
2026-05-05,Maharashtra,Pune,Onion,1655,1867,1745,Rs./quintal
2026-05-08,Maharashtra,Pune,Onion,1654,1808,1745,Rs./quintal
2026-05-11,Maharashtra,Pune,Onion,1554,1774,1672,Rs./quintal
2026-05-14,Maharashtra,Pune,Onion,1550,1778,1680,Rs./quintal
2026-05-17,Maharashtra,Pune,Onion,1405,1600,1489,Rs./quintal
2026-05-20,Maharashtra,Pune,Onion,1407,1512,1455,Rs./quintal
2026-05-23,Maharashtra,Pune,Onion,1348,1464,1405,Rs./quintal
2026-05-26,Maharashtra,Pune,Onion,1682,1835,1744,Rs./quintal
2026-05-29,Maharashtra,Pune,Onion,1705,1884,1794,Rs./quintal
2026-06-01,Maharashtra,Pune,Onion,1448,1550,1503,Rs./quintal
2026-06-04,Maharashtra,Pune,Onion,1607,1833,1708,Rs./quintal
2026-06-07,Maharashtra,Pune,Onion,1535,1705,1646,Rs./quintal
2026-06-10,Maharashtra,Pune,Onion,1422,1589,1532,Rs./quintal
2026-06-13,Maharashtra,Pune,Onion,1491,1686,1613,Rs./quintal
2026-06-16,Maharashtra,Pune,Onion,1572,1796,1693,Rs./quintal
2026-06-19,Maharashtra,Pune,Onion,1520,1704,1650,Rs./quintal
2026-06-22,Maharashtra,Pune,Onion,1576,1769,1684,Rs./quintal
2026-06-25,Maharashtra,Pune,Onion,1548,1767,1649,Rs./quintal
2026-06-28,Maharashtra,Pune,Onion,1435,1647,1543,Rs./quintal
2026-07-01,Maharashtra,Pune,Onion,1788,2021,1893,Rs./quintal
2026-07-04,Maharashtra,Pune,Onion,1650,1841,1782,Rs./quintal
2026-07-07,Maharashtra,Pune,Onion,1717,1925,1826,Rs./quintal
2026-07-10,Maharashtra,Pune,Onion,1671,1927,1794,Rs./quintal
2026-07-13,Maharashtra,Pune,Onion,1663,1828,1718,Rs./quintal
2026-07-16,Maharashtra,Pune,Onion,1616,1823,1705,Rs./quintal
2026-07-19,Maharashtra,Pune,Onion,1633,1796,1737,Rs./quintal
2026-07-22,Maharashtra,Pune,Onion,1787,2072,1921,Rs./quintal
2026-07-25,Maharashtra,Pune,Onion,1720,1898,1775,Rs./quintal
2026-07-28,Maharashtra,Pune,Onion,1756,2007,1866,Rs./quintal
2026-07-31,Maharashtra,Pune,Onion,1674,1916,1819,Rs./quintal
2026-02-01,Maharashtra,Pune,Tomato,1099,1169,1135,Rs./quintal
2026-02-04,Maharashtra,Pune,Tomato,1373,1541,1454,Rs./quintal
2026-02-07,Maharashtra,Pune,Tomato,1322,1475,1408,Rs./quintal
2026-02-10,Maharashtra,Pune,Tomato,1239,1377,1305,Rs./quintal
2026-02-13,Maharashtra,Pune,Tomato,970,1073,1014,Rs./quintal
2026-02-16,Maharashtra,Pune,Tomato,1072,1182,1141,Rs./quintal
2026-02-19,Maharashtra,Pune,Tomato,1006,1108,1061,Rs./quintal
2026-02-22,Maharashtra,Pune,Tomato,1146,1300,1206,Rs./quintal
2026-02-25,Maharashtra,Pune,Tomato,1096,1203,1149,Rs./quintal
2026-02-28,Maharashtra,Pune,Tomato,1074,1180,1121,Rs./quintal
2026-03-03,Maharashtra,Pune,Tomato,1166,1260,1203,Rs./quintal
2026-03-06,Maharashtra,Pune,Tomato,1251,1358,1317,Rs./quintal
2026-03-09,Maharashtra,Pune,Tomato,1372,1484,1441,Rs./quintal
2026-03-12,Maharashtra,Pune,Tomato,1280,1410,1326,Rs./quintal
2026-03-15,Maharashtra,Pune,Tomato,1246,1376,1292,Rs./quintal
2026-03-18,Maharashtra,Pune,Tomato,1400,1582,1479,Rs./quintal
2026-03-21,Maharashtra,Pune,Tomato,1311,1464,1419,Rs./quintal
2026-03-24,Maharashtra,Pune,Tomato,1447,1613,1517,Rs./quintal
2026-03-27,Maharashtra,Pune,Tomato,1210,1350,1260,Rs./quintal
2026-03-30,Maharashtra,Pune,Tomato,1173,1349,1263,Rs./quintal
2026-04-02,Maharashtra,Pune,Tomato,1436,1643,1560,Rs./quintal
2026-04-05,Maharashtra,Pune,Tomato,1600,1768,1698,Rs./quintal
2026-04-08,Maharashtra,Pune,Tomato,1091,1257,1168,Rs./quintal
2026-04-11,Maharashtra,Pune,Tomato,1261,1447,1364,Rs./quintal
2026-04-14,Maharashtra,Pune,Tomato,1273,1388,1332,Rs./quintal
2026-04-17,Maharashtra,Pune,Tomato,1353,1506,1442,Rs./quintal
2026-04-20,Maharashtra,Pune,Tomato,1605,1748,1680,Rs./quintal
2026-04-23,Maharashtra,Pune,Tomato,1221,1333,1270,Rs./quintal
2026-04-26,Maharashtra,Pune,Tomato,1574,1751,1660,Rs./quintal
2026-04-29,Maharashtra,Pune,Tomato,1407,1562,1476,Rs./quintal
2026-05-02,Maharashtra,Pune,Tomato,1588,1731,1675,Rs./quintal
2026-05-05,Maharashtra,Pune,Tomato,1227,1386,1329,Rs./quintal
2026-05-08,Maharashtra,Pune,Tomato,1495,1695,1605,Rs./quintal
2026-05-11,Maharashtra,Pune,Tomato,1616,1849,1738,Rs./quintal
2026-05-14,Maharashtra,Pune,Tomato,1784,1975,1869,Rs./quintal
2026-05-17,Maharashtra,Pune,Tomato,1334,1481,1407,Rs./quintal
2026-05-20,Maharashtra,Pune,Tomato,1747,1977,1835,Rs./quintal
2026-05-23,Maharashtra,Pune,Tomato,1240,1348,1282,Rs./quintal
2026-05-26,Maharashtra,Pune,Tomato,1747,1991,1871,Rs./quintal
2026-05-29,Maharashtra,Pune,Tomato,1446,1646,1541,Rs./quintal
2026-06-01,Maharashtra,Pune,Tomato,1811,2030,1945,Rs./quintal
2026-06-04,Maharashtra,Pune,Tomato,1538,1681,1632,Rs./quintal
2026-06-07,Maharashtra,Pune,Tomato,1368,1567,1480,Rs./quintal
2026-06-10,Maharashtra,Pune,Tomato,1307,1474,1366,Rs./quintal
2026-06-13,Maharashtra,Pune,Tomato,1510,1704,1635,Rs./quintal
2026-06-16,Maharashtra,Pune,Tomato,1366,1549,1460,Rs./quintal
2026-06-19,Maharashtra,Pune,Tomato,1335,1514,1414,Rs./quintal
2026-06-22,Maharashtra,Pune,Tomato,1664,1831,1749,Rs./quintal
2026-06-25,Maharashtra,Pune,Tomato,1405,1582,1518,Rs./quintal
2026-06-28,Maharashtra,Pune,Tomato,1457,1653,1579,Rs./quintal
2026-07-01,Maharashtra,Pune,Tomato,1969,2176,2036,Rs./quintal
2026-07-04,Maharashtra,Pune,Tomato,1828,2025,1908,Rs./quintal
2026-07-07,Maharashtra,Pune,Tomato,1737,1941,1879,Rs./quintal
2026-07-10,Maharashtra,Pune,Tomato,1386,1588,1481,Rs./quintal
2026-07-13,Maharashtra,Pune,Tomato,1393,1618,1504,Rs./quintal
2026-07-16,Maharashtra,Pune,Tomato,1663,1888,1779,Rs./quintal
2026-07-19,Maharashtra,Pune,Tomato,1436,1592,1505,Rs./quintal
2026-07-22,Maharashtra,Pune,Tomato,1570,1730,1672,Rs./quintal
2026-07-25,Maharashtra,Pune,Tomato,1868,2125,2005,Rs./quintal
2026-07-28,Maharashtra,Pune,Tomato,1784,2033,1938,Rs./quintal
2026-07-31,Maharashtra,Pune,Tomato,1963,2160,2036,Rs./quintal
2026-02-01,Maharashtra,Nagpur,Wheat,2082,2285,2171,Rs./quintal
2026-02-04,Maharashtra,Nagpur,Wheat,1947,2168,2094,Rs./quintal
2026-02-07,Maharashtra,Nagpur,Wheat,1965,2276,2128,Rs./quintal
2026-02-10,Maharashtra,Nagpur,Wheat,1970,2206,2077,Rs./quintal
2026-02-13,Maharashtra,Nagpur,Wheat,1962,2223,2085,Rs./quintal
2026-02-16,Maharashtra,Nagpur,Wheat,1965,2255,2108,Rs./quintal
2026-02-19,Maharashtra,Nagpur,Wheat,1927,2167,2060,Rs./quintal
2026-02-22,Maharashtra,Nagpur,Wheat,2082,2273,2174,Rs./quintal
2026-02-25,Maharashtra,Nagpur,Wheat,2075,2245,2164,Rs./quintal
2026-02-28,Maharashtra,Nagpur,Wheat,1960,2192,2091,Rs./quintal
2026-03-03,Maharashtra,Nagpur,Wheat,1978,2217,2084,Rs./quintal
2026-03-06,Maharashtra,Nagpur,Wheat,1976,2240,2090,Rs./quintal
2026-03-09,Maharashtra,Nagpur,Wheat,2064,2280,2193,Rs./quintal
2026-03-12,Maharashtra,Nagpur,Wheat,2036,2255,2109,Rs./quintal
2026-03-15,Maharashtra,Nagpur,Wheat,2028,2265,2127,Rs./quintal
2026-03-18,Maharashtra,Nagpur,Wheat,2099,2312,2209,Rs./quintal
2026-03-21,Maharashtra,Nagpur,Wheat,2088,2288,2157,Rs./quintal
2026-03-24,Maharashtra,Nagpur,Wheat,1983,2250,2137,Rs./quintal
2026-03-27,Maharashtra,Nagpur,Wheat,2015,2275,2185,Rs./quintal
2026-03-30,Maharashtra,Nagpur,Wheat,1940,2169,2083,Rs./quintal
2026-04-02,Maharashtra,Nagpur,Wheat,2047,2343,2196,Rs./quintal
2026-04-05,Maharashtra,Nagpur,Wheat,2097,2389,2239,Rs./quintal
2026-04-08,Maharashtra,Nagpur,Wheat,1989,2311,2141,Rs./quintal
2026-04-11,Maharashtra,Nagpur,Wheat,1997,2230,2162,Rs./quintal
2026-04-14,Maharashtra,Nagpur,Wheat,1990,2214,2129,Rs./quintal
2026-04-17,Maharashtra,Nagpur,Wheat,2100,2262,2191,Rs./quintal
2026-04-20,Maharashtra,Nagpur,Wheat,1970,2200,2118,Rs./quintal
2026-04-23,Maharashtra,Nagpur,Wheat,2132,2335,2230,Rs./quintal
2026-04-26,Maharashtra,Nagpur,Wheat,2032,2255,2187,Rs./quintal
2026-04-29,Maharashtra,Nagpur,Wheat,2147,2293,2224,Rs./quintal
2026-05-02,Maharashtra,Nagpur,Wheat,2099,2391,2236,Rs./quintal
2026-05-05,Maharashtra,Nagpur,Wheat,2089,2259,2161,Rs./quintal
2026-05-08,Maharashtra,Nagpur,Wheat,2092,2315,2178,Rs./quintal
2026-05-11,Maharashtra,Nagpur,Wheat,2200,2452,2271,Rs./quintal
2026-05-14,Maharashtra,Nagpur,Wheat,2181,2338,2263,Rs./quintal
2026-05-17,Maharashtra,Nagpur,Wheat,2092,2316,2165,Rs./quintal
2026-05-20,Maharashtra,Nagpur,Wheat,2038,2277,2171,Rs./quintal
2026-05-23,Maharashtra,Nagpur,Wheat,2156,2319,2225,Rs./quintal
2026-05-26,Maharashtra,Nagpur,Wheat,2046,2237,2152,Rs./quintal
2026-05-29,Maharashtra,Nagpur,Wheat,2127,2320,2217,Rs./quintal
2026-06-01,Maharashtra,Nagpur,Wheat,2097,2346,2185,Rs./quintal
2026-06-04,Maharashtra,Nagpur,Wheat,2221,2463,2293,Rs./quintal
2026-06-07,Maharashtra,Nagpur,Wheat,2038,2324,2206,Rs./quintal
2026-06-10,Maharashtra,Nagpur,Wheat,2093,2393,2267,Rs./quintal
2026-06-13,Maharashtra,Nagpur,Wheat,2170,2405,2279,Rs./quintal
2026-06-16,Maharashtra,Nagpur,Wheat,2118,2348,2245,Rs./quintal
2026-06-19,Maharashtra,Nagpur,Wheat,2127,2375,2228,Rs./quintal
2026-06-22,Maharashtra,Nagpur,Wheat,2096,2357,2245,Rs./quintal
2026-06-25,Maharashtra,Nagpur,Wheat,2185,2375,2302,Rs./quintal
2026-06-28,Maharashtra,Nagpur,Wheat,2054,2370,2208,Rs./quintal
2026-07-01,Maharashtra,Nagpur,Wheat,2118,2434,2265,Rs./quintal
2026-07-04,Maharashtra,Nagpur,Wheat,2213,2400,2289,Rs./quintal
2026-07-07,Maharashtra,Nagpur,Wheat,2118,2364,2286,Rs./quintal
2026-07-10,Maharashtra,Nagpur,Wheat,2129,2405,2271,Rs./quintal
2026-07-13,Maharashtra,Nagpur,Wheat,2163,2391,2274,Rs./quintal
2026-07-16,Maharashtra,Nagpur,Wheat,2140,2435,2275,Rs./quintal
2026-07-19,Maharashtra,Nagpur,Wheat,2117,2342,2254,Rs./quintal
2026-07-22,Maharashtra,Nagpur,Wheat,2136,2351,2243,Rs./quintal
2026-07-25,Maharashtra,Nagpur,Wheat,2138,2346,2222,Rs./quintal
2026-07-28,Maharashtra,Nagpur,Wheat,2205,2474,2299,Rs./quintal
2026-07-31,Maharashtra,Nagpur,Wheat,2054,2295,2224,Rs./quintal
2026-02-01,Maharashtra,Nagpur,Rice,2192,2447,2341,Rs./quintal
2026-02-04,Maharashtra,Nagpur,Rice,2303,2520,2414,Rs./quintal
2026-02-07,Maharashtra,Nagpur,Rice,2329,2593,2401,Rs./quintal
2026-02-10,Maharashtra,Nagpur,Rice,2303,2589,2407,Rs./quintal
2026-02-13,Maharashtra,Nagpur,Rice,2167,2483,2318,Rs./quintal
2026-02-16,Maharashtra,Nagpur,Rice,2266,2531,2410,Rs./quintal
2026-02-19,Maharashtra,Nagpur,Rice,2273,2514,2386,Rs./quintal
2026-02-22,Maharashtra,Nagpur,Rice,2278,2467,2378,Rs./quintal
2026-02-25,Maharashtra,Nagpur,Rice,2202,2523,2364,Rs./quintal
2026-02-28,Maharashtra,Nagpur,Rice,2245,2539,2374,Rs./quintal
2026-03-03,Maharashtra,Nagpur,Rice,2324,2560,2431,Rs./quintal
2026-03-06,Maharashtra,Nagpur,Rice,2278,2531,2435,Rs./quintal
2026-03-09,Maharashtra,Nagpur,Rice,2323,2531,2433,Rs./quintal
2026-03-12,Maharashtra,Nagpur,Rice,2269,2511,2394,Rs./quintal
2026-03-15,Maharashtra,Nagpur,Rice,2233,2596,2410,Rs./quintal
2026-03-18,Maharashtra,Nagpur,Rice,2249,2509,2341,Rs./quintal
2026-03-21,Maharashtra,Nagpur,Rice,2240,2534,2381,Rs./quintal
2026-03-24,Maharashtra,Nagpur,Rice,2291,2525,2389,Rs./quintal
2026-03-27,Maharashtra,Nagpur,Rice,2191,2544,2379,Rs./quintal
2026-03-30,Maharashtra,Nagpur,Rice,2274,2641,2451,Rs./quintal
2026-04-02,Maharashtra,Nagpur,Rice,2287,2549,2404,Rs./quintal
2026-04-05,Maharashtra,Nagpur,Rice,2348,2630,2437,Rs./quintal
2026-04-08,Maharashtra,Nagpur,Rice,2244,2523,2388,Rs./quintal
2026-04-11,Maharashtra,Nagpur,Rice,2209,2527,2387,Rs./quintal
2026-04-14,Maharashtra,Nagpur,Rice,2333,2502,2418,Rs./quintal
2026-04-17,Maharashtra,Nagpur,Rice,2252,2451,2376,Rs./quintal
2026-04-20,Maharashtra,Nagpur,Rice,2311,2543,2447,Rs./quintal
2026-04-23,Maharashtra,Nagpur,Rice,2296,2477,2372,Rs./quintal
2026-04-26,Maharashtra,Nagpur,Rice,2280,2472,2392,Rs./quintal
2026-04-29,Maharashtra,Nagpur,Rice,2243,2462,2371,Rs./quintal
2026-05-02,Maharashtra,Nagpur,Rice,2345,2587,2493,Rs./quintal
2026-05-05,Maharashtra,Nagpur,Rice,2273,2530,2401,Rs./quintal
2026-05-08,Maharashtra,Nagpur,Rice,2319,2572,2396,Rs./quintal
2026-05-11,Maharashtra,Nagpur,Rice,2235,2527,2403,Rs./quintal
2026-05-14,Maharashtra,Nagpur,Rice,2335,2623,2474,Rs./quintal
2026-05-17,Maharashtra,Nagpur,Rice,2375,2640,2502,Rs./quintal
2026-05-20,Maharashtra,Nagpur,Rice,2307,2546,2471,Rs./quintal
2026-05-23,Maharashtra,Nagpur,Rice,2220,2525,2405,Rs./quintal
2026-05-26,Maharashtra,Nagpur,Rice,2352,2674,2486,Rs./quintal
2026-05-29,Maharashtra,Nagpur,Rice,2353,2642,2495,Rs./quintal
2026-06-01,Maharashtra,Nagpur,Rice,2338,2687,2502,Rs./quintal
2026-06-04,Maharashtra,Nagpur,Rice,2357,2630,2468,Rs./quintal
2026-06-07,Maharashtra,Nagpur,Rice,2327,2621,2448,Rs./quintal
2026-06-10,Maharashtra,Nagpur,Rice,2269,2615,2433,Rs./quintal
2026-06-13,Maharashtra,Nagpur,Rice,2359,2691,2502,Rs./quintal
2026-06-16,Maharashtra,Nagpur,Rice,2308,2555,2434,Rs./quintal
2026-06-19,Maharashtra,Nagpur,Rice,2356,2714,2528,Rs./quintal
2026-06-22,Maharashtra,Nagpur,Rice,2326,2554,2445,Rs./quintal
2026-06-25,Maharashtra,Nagpur,Rice,2411,2692,2525,Rs./quintal
2026-06-28,Maharashtra,Nagpur,Rice,2303,2632,2438,Rs./quintal
2026-07-01,Maharashtra,Nagpur,Rice,2428,2589,2504,Rs./quintal
2026-07-04,Maharashtra,Nagpur,Rice,2347,2562,2449,Rs./quintal
2026-07-07,Maharashtra,Nagpur,Rice,2324,2630,2492,Rs./quintal
2026-07-10,Maharashtra,Nagpur,Rice,2303,2654,2493,Rs./quintal
2026-07-13,Maharashtra,Nagpur,Rice,2375,2699,2529,Rs./quintal
2026-07-16,Maharashtra,Nagpur,Rice,2389,2620,2542,Rs./quintal
2026-07-19,Maharashtra,Nagpur,Rice,2366,2564,2450,Rs./quintal
2026-07-22,Maharashtra,Nagpur,Rice,2388,2613,2529,Rs./quintal
2026-07-25,Maharashtra,Nagpur,Rice,2334,2698,2504,Rs./quintal
2026-07-28,Maharashtra,Nagpur,Rice,2357,2630,2453,Rs./quintal
2026-07-31,Maharashtra,Nagpur,Rice,2263,2543,2457,Rs./quintal
2026-02-01,Maharashtra,Nagpur,Soybean,3971,4369,4226,Rs./quintal
